t,q[shoulder_pan],q[shoulder_lift],q[elbow_flex],q[wrist_flex],q[wrist_roll],qd[shoulder_pan],qd[shoulder_lift],qd[elbow_flex],qd[wrist_flex],qd[wrist_roll],qref[shoulder_pan],qref[shoulder_lift],qref[elbow_flex],qref[wrist_flex],qref[wrist_roll],tau_pid[shoulder_pan],tau_pid[shoulder_lift],tau_pid[elbow_flex],tau_pid[wrist_flex],tau_pid[wrist_roll],tau_dist[shoulder_pan],tau_dist[shoulder_lift],tau_dist[elbow_flex],tau_dist[wrist_flex],tau_dist[wrist_roll],tau_total[shoulder_pan],tau_total[shoulder_lift],tau_total[elbow_flex],tau_total[wrist_flex],tau_total[wrist_roll]
2.393999999999958,0.0006462282665065999,0.0012812426092326252,0.0008226712354890402,2.3810443223523483e-05,-0.0005820606923944811,0.0009129706082796706,-0.0005846692328829951,-0.002135734615116599,-0.002236901468308687,-0.001613325806777228,0.0,0.0,0.0,0.0,0.0,-0.04779627922216133,-0.05076506872704617,-0.02430926365732657,0.0009620610474868217,0.009384026885713874,0.7346062083117676,0.7572216438574455,0.3300785676101873,-0.15125758181332888,-0.640833295996698,0.6868099290896063,0.7064565751303993,0.3057693039528607,-0.15029552076584204,-0.6314492691109842
2.3959999999999577,0.0006480654851141304,0.0012799993690301437,0.0008180250913618166,1.9489999780385283e-05,-0.0005853168497740609,0.0009186093037652405,-0.0006216201012407514,-0.002323072063611844,-0.0021602217215691,-0.0016280786897899294,0.0,0.0,0.0,0.0,0.0,-0.04794101629417868,-0.050665399902362594,-0.02403524221056385,0.0009947668076321823,0.009443404546552028,0.732678965350577,0.7550276041925419,0.3244177921765748,-0.15730861314918435,-0.6433825803976713,0.6847379490563983,0.7043622042901793,0.30038254996601094,-0.15631384634155215,-0.6339391758511193
2.3979999999999575,0.0006498766141947512,0.0012786893842787628,0.0008129928787689541,1.5268855639188246e-05,-0.0005885860833857027,0.0009055645403104146,-0.0006549923756903712,-0.0025161062964312183,-0.002110572070598519,-0.0016346168058209054,0.0,0.0,0.0,0.0,0.0,-0.04803348429575402,-0.05056806949321587,-0.023745257847241824,0.0010444135583788216,0.009493920531654206,0.7362549676026178,0.7521146597931703,0.3222818648917411,-0.1599287704617607,-0.644106775786177,0.6882214833068637,0.7015465902999544,0.29853660704449925,-0.1588843569033819,-0.6346128552545228
2.3999999999999573,0.0006516819175787148,0.0012773050346487082,0.0008079808460894291,1.1146071807258054e-05,-0.0005918302899715298,0.0009026516919817746,-0.0006921748150273231,-0.0025060163397625118,-0.002061391915965095,-0.0016221032929134957,0.0,0.0,0.0,0.0,0.0,-0.048152903196828745,-0.05046242831999054,-0.02359807897702919,0.0010924275222734987,0.00952315891547777,0.7377169259315044,0.7498202815374303,0.31991654148970383,-0.16760082248123895,-0.6466646351663533,0.6895640227346757,0.6993578532174398,0.29631846251267463,-0.16650839495896544,-0.6371414762508756
2.401999999999957,0.000653478419561344,0.0012758500152305384,0.0008033030160262271,6.774548747356805e-06,-0.0005950448781430044,0.0008982509913145996,-0.0007275097090848751,-0.0023389150316010104,-0.0021857615299506247,-0.0016072940857373094,0.0,0.0,0.0,0.0,0.0,-0.04826769131359872,-0.05035654488160444,-0.023571161785005408,0.0012669072288931478,0.009549491496642514,0.7387070196360559,0.7443900687682661,0.3141160744280414,-0.1725735514093593,-0.6478543162072987,0.6904393283224571,0.6940335238866616,0.290544912643036,-0.17130664418046615,-0.6383048247106562
2.403999999999957,0.000655259628585036,0.001274304999153437,0.0007987878687924894,2.1683146843821588e-06,-0.0005982079231946095,0.0008906045118460034,-0.0007725080385507118,-0.002257573616868897,-0.002303117031487323,-0.0015815225258025624,0.0,0.0,0.0,0.0,0.0,-0.04837264781417197,-0.050233530604267086,-0.023489249514088335,0.0014411777255877714,0.009563099857477666,0.7402437126547439,0.7420384517402616,0.3084305242517009,-0.17669983949140478,-0.6512876584966558,0.6918710648405719,0.6918049211359946,0.2849412747376126,-0.175258661765817,-0.6417245586391781
2.4059999999999566,0.0006570254784484914,0.0012726833361437202,0.0007942768420094291,-2.5228969184733932e-06,-0.000601333553096483,0.0008829249317277105,-0.0008108315048583739,-0.0022555133915301583,-0.002345605801427776,-0.001562814950936726,0.0,0.0,0.0,0.0,0.0,-0.048476442273964394,-0.050116792987718206,-0.0233519618291294,0.0015647476286588854,0.009583996580823925,0.7453849690900027,0.7399723643717284,0.30141749146738683,-0.18333150794335928,-0.6570944294492382,0.6969085268160383,0.6898555713840102,0.2780655296382574,-0.1817667603147004,-0.6475104328684144
2.4079999999999564,0.0006588084739142254,0.0012710021930705745,0.000789527659094113,-7.502885926457194e-06,-0.0006044658797993188,0.0008914977328669861,-0.0008405715365728777,-0.0023745914576580574,-0.0024899945039919004,-0.0015661633514178826,0.0,0.0,0.0,0.0,0.0,-0.04862532085150529,-0.05000969062346247,-0.023122487851187788,0.0017654300046537456,0.009629246320721771,0.7495811904300809,0.7383920083798008,0.29436506532246914,-0.18693713426610278,-0.6574596562668867,0.7009558695785756,0.6883823177563383,0.27124257747128133,-0.18517170426144905,-0.6478304099461649
2.409999999999956,0.0006606255898788888,0.0012692772293758621,0.00078433801275106,-1.2484551266977875e-05,-0.0006075651351365699,0.0009085579823316621,-0.000862481847356234,-0.00259482317152652,-0.00249083267026034,-0.0015496276686255924,0.0,0.0,0.0,0.0,0.0,-0.04879950651841211,-0.04991179462869841,-0.022808544688063072,0.001865667506223841,0.009652197980223673,0.7497942516545569,0.735660298048263,0.29089981562553985,-0.1905725166684876,-0.6579751757348412,0.7009947451361448,0.6857485034195646,0.26809127093747676,-0.18870684916226377,-0.6483229777546176
2.411999999999956,0.00066245406290133,0.0012675030841201162,0.000778990082726372,-1.7300929538594067e-05,-0.0006106025031218513,0.0009142365112206231,-0.0008870726278729878,-0.002673965012343991,-0.002408189135808096,-0.001518683992640703,0.0,0.0,0.0,0.0,0.0,-0.04894375909367127,-0.04980817623006283,-0.02258845015484134,0.0019041688188409477,0.009658500563953325,0.7536797868814251,0.7362769680589807,0.2881600069239332,-0.19851735474640428,-0.6610899186272529,0.7047360277877539,0.6864687918289178,0.26557155676909183,-0.19661318592756333,-0.6514314180632995
2.4139999999999557,0.0006643088464958549,0.0012657092706949914,0.0007738352050249037,-2.2432176590295126e-05,-0.0006135916827017736,0.0009273917972624446,-0.0008969067125623857,-0.0025774388507341377,-0.0025656235258505297,-0.0014945897899611925,0.0,0.0,0.0,0.0,0.0,-0.049110043249986045,-0.04972442796747169,-0.022497300628509735,0.002117029237951899,0.009671715303900638,0.7544029476742115,0.735949502704533,0.28336538104734804,-0.20522918443856158,-0.6610518970530277,0.7052929044242254,0.6862250747370613,0.2608680804188383,-0.20311215520060968,-0.651380181749127
2.4159999999999555,0.0006661730560509666,0.0012639144361519662,0.0007688891813840746,-2.7994412995157296e-05,-0.0006165010114652938,0.0009321047775558388,-0.000897417271512568,-0.0024730118204145815,-0.002781118202431085,-0.0014546643817600752,0.0,0.0,0.0,0.0,0.0,-0.04925419560791454,-0.04965368928343093,-0.02241814926172168,0.002379159431833724,0.009666481730221247,0.756295898973965,0.7356100678136815,0.2813822175915495,-0.20940479229202985,-0.6687533214257094,0.7070417033660504,0.6859563785302506,0.2589640683298278,-0.20702563286019612,-0.6590868396954882
2.4179999999999553,0.0006680437916264988,0.0012621289049940412,0.0007643082587569943,-3.36899740537448e-05,-0.0006194125152037748,0.0009353677877660792,-0.0008927655789624789,-0.002290461313540131,-0.0028477805292937554,-0.0014557518692405293,0.0,0.0,0.0,0.0,0.0,-0.049394892487077686,-0.04959054738715112,-0.02240499604665657,0.0025397814477730175,0.009706394692571266,0.7568129259720409,0.7314364744529999,0.27765136138274693,-0.211888687140555,-0.6724762658801979,0.7074180334849631,0.6818459270658488,0.25524636533609035,-0.209348905692782,-0.6627698711876266
2.419999999999955,0.0006699063479576739,0.0012603277985900239,0.0007600268146478532,-3.903597058772815e-05,-0.000622336377072822,0.0009312781655875318,-0.0009005532020086379,-0.002140722054570548,-0.0026729982669916738,-0.001461930934523591,0.0,0.0,0.0,0.0,0.0,-0.04951516731926499,-0.04950936491764376,-0.022378152798092382,0.0025244084452000514,0.009752073139608188,0.7622353834504387,0.7283075677308677,0.2710601990486093,-0.21627675886720152,-0.6743594626570146,0.7127202161311738,0.6787982028132239,0.2486820462505169,-0.21375235042200147,-0.6646073895174064
2.421999999999955,0.0006717933173726749,0.001258504718455028,0.0007559232880356661,-4.406449458597926e-05,-0.0006252552745743369,0.0009434847075004701,-0.0009115400674979452,-0.0020517633060935336,-0.0025142619991255547,-0.0014594487507574596,0.0,0.0,0.0,0.0,0.0,-0.04968115335212431,-0.04942282200716484,-0.022314272889651737,0.00251392522795121,0.009788163762369524,0.7651387391927897,0.7250866513434246,0.26508717546422356,-0.22077697302263177,-0.6755392218629708,0.7154575858406654,0.6756638293362598,0.24277290257457182,-0.21826304779468056,-0.6657510581006012
2.4239999999999546,0.0006737075171793531,0.0012566556710929958,0.0007517794792729082,-4.883200035107091e-05,-0.0006281460085155187,0.0009570999033391428,-0.000924523681016116,-0.0020719043813789747,-0.002383752882545826,-0.0014453669705908722,0.0,0.0,0.0,0.0,0.0,-0.04985285155788019,-0.04933244237169763,-0.022172768556577453,0.002517987326447724,0.009811132749833579,0.7670858556896101,0.722626914791879,0.2665476430222568,-0.22703116463552717,-0.675488434628624,0.7172330041317299,0.6732944724201814,0.24437487446567935,-0.22451317730907944,-0.6656773018787904
2.4259999999999544,0.0006756423013684142,0.0012547769472505213,0.0007478672378488972,-5.3453964779036546e-05,-0.0006309738566568786,0.0009673920945305596,-0.0009393619212372169,-0.0019561207120055205,-0.0023109822139828207,-0.0014139240706799465,0.0,0.0,0.0,0.0,0.0,-0.05001702126655325,-0.04923827656941516,-0.022133584655127513,0.002559561982563624,0.009814190949168567,0.7680888736175728,0.7217581497084289,0.26411715523690554,-0.22934514102234294,-0.6775279032631901,0.7180718523510196,0.6725198731390137,0.24198357058177802,-0.2267855790397793,-0.6677137123140215
2.427999999999954,0.0006775837415262175,0.0012528849954102975,0.0007441565519806619,-5.788817845504888e-05,-0.0006337409227509925,0.0009707200789016614,-0.0009459759201118786,-0.0018553429341176548,-0.0022171068380061657,-0.0013835330470569507,0.0,0.0,0.0,0.0,0.0,-0.05016285625263959,-0.049155092936375315,-0.022090139656906475,0.0025826145363500507,0.009817619919698572,0.768247264720833,0.7204295606688887,0.26103570768362416,-0.23140971363376237,-0.6793683027037684,0.7180844084681934,0.6712744677325134,0.23894556802671768,-0.2288270990974123,-0.6695506827840698
2.429999999999954,0.0006795131978391956,0.0012509890220862904,0.0007406143209433968,-6.214090194414773e-05,-0.0006364469828732672,0.0009647281564890307,-0.0009479866620035666,-0.0017711155186325648,-0.0021263617445494284,-0.001353030061137348,0.0,0.0,0.0,0.0,0.0,-0.050282691322510974,-0.0490781903493976,-0.022040326545640157,0.002604234437975031,0.009820136442552595,0.772458914075938,0.7183810904317289,0.2538296466915869,-0.2386003357512358,-0.6848720301580017,0.7221762227534271,0.6693029000823313,0.23178932014594678,-0.23599610131326076,-0.675051893715449
2.4319999999999538,0.0006814525292365174,0.001249090688513003,0.0007371664902374952,-6.628775747737586e-05,-0.0006391428103184181,0.0009696656986608973,-0.0009491667866437525,-0.001723915352950789,-0.002073427766614068,-0.0013479137225754778,0.0,0.0,0.0,0.0,0.0,-0.05043272991772838,-0.04900235355893381,-0.021967515942820773,0.002650210566945311,0.009850449026855963,0.7719243077189224,0.7184196967177715,0.2507416132334766,-0.24001916710179355,-0.6854836424701056,0.721491577801194,0.6694173431588377,0.22877409729065584,-0.23736895653484824,-0.6756331934432497
2.4339999999999535,0.0006833762048790941,0.0012472093821028116,0.0007337984213857369,-7.031340584605711e-05,-0.0006418016416594131,0.0009618378212883534,-0.0009406532050956827,-0.0016840344258791592,-0.00201282418434062,-0.001329415670497476,0.0,0.0,0.0,0.0,0.0,-0.05054720867048982,-0.04894076640982841,-0.02189204977515636,0.002688399465495708,0.009865564499301422,0.772656140090915,0.7161363939091251,0.2468148828062668,-0.2459112722683401,-0.68813970183316,0.7221089314204252,0.6671956274992967,0.22492283303111044,-0.24322287280284438,-0.6782741373338586
2.4359999999999533,0.0006852756312907694,0.001245339105142547,0.0007304890178075871,-7.426691644174207e-05,-0.0006444308634668948,0.000949713205837638,-0.0009351384801323048,-0.001654701789074905,-0.0019767552978424826,-0.0013146109037408035,0.0,0.0,0.0,0.0,0.0,-0.05064839144347389,-0.04887541942111373,-0.02181101379462162,0.0027423254305437277,0.009884361342575214,0.770379220487642,0.7141685178129115,0.24072337890925483,-0.25036034007619407,-0.6890375420078504,0.7197308290441681,0.6652930983917977,0.21891236511463322,-0.24761801464565034,-0.6791531806652752
2.437999999999953,0.0006871172146877954,0.0012434786429824805,0.0007271659449673834,-7.816850691991396e-05,-0.0006470126583127706,0.0009207916985130008,-0.0009302310800332187,-0.0016615364201018105,-0.001950795239085947,-0.0012908974229379417,0.0,0.0,0.0,0.0,0.0,-0.05070017617558983,-0.048809612164949875,-0.02170423232717941,0.0028022946348872793,0.009892745664410042,0.7730084778633395,0.7085022323277748,0.23862754041772966,-0.2563695143526028,-0.6903533633279306,0.7223083016877496,0.6596926201628249,0.21692330809055024,-0.2535672197177155,-0.6804606176635206
2.439999999999953,0.0006889191367539454,0.0012415905293706117,0.0007238782390234908,-8.206837245167782e-05,-0.0006495393510845725,0.0009009610330749992,-0.0009440568059343739,-0.0016438529719462755,-0.0019499327658819249,-0.00126334638590096,0.0,0.0,0.0,0.0,0.0,-0.05077373241032905,-0.04871646983095461,-0.021615705286162253,0.0028798031100011746,0.009896195884794335,0.7689299390258331,0.7044883978903159,0.23474094285682465,-0.25807838365885993,-0.6923170479228177,0.7181562066155041,0.6557719280593614,0.2131252375706624,-0.25519858054885874,-0.6824208520380234
2.4419999999999527,0.0006906357987338089,0.001239661252697907,0.000720613081488598,-8.592432748276555e-05,-0.0006520145297208009,0.000858330989931779,-0.0009646383363522871,-0.0016325787674464076,-0.0019279775155438713,-0.001237589318114162,0.0,0.0,0.0,0.0,0.0,-0.05077976452255106,-0.04861222014721517,-0.02152338620404457,0.0029416738294447647,0.009900953252841453,0.7671874837022399,0.7047991650311805,0.23398473853403878,-0.2628273681311563,-0.6952641804529406,0.7164077191796888,0.6561869448839652,0.21246135232999422,-0.25988569430171155,-0.6853632272000991
2.4439999999999524,0.000692253060002809,0.0012377205224451996,0.0007173945568050294,-8.975692888930666e-05,-0.0006544551819124219,0.0008086306345000552,-0.0009703651263537701,-0.0016092623417843321,-0.0019163007032705517,-0.001220326095810529,0.0,0.0,0.0,0.0,0.0,-0.05075975100599947,-0.04852830623983631,-0.021440937789196927,0.00301027774868471,0.009914608424053187,0.7699907154645245,0.7075824751645524,0.23102360045980475,-0.2651148281920757,-0.6966690411615699,0.719230964458525,0.6590541689247161,0.20958266267060782,-0.262104550443391,-0.6867544327375167
2.445999999999952,0.0006938015973277408,0.0012358154713994014,0.0007142159638708848,-9.354978736514694e-05,-0.0006568540658226068,0.0007742686624658935,-0.0009525255228990731,-0.0015892964670722492,-0.0018964292379201437,-0.0011994419550924095,0.0,0.0,0.0,0.0,0.0,-0.05077634261648875,-0.04847880978450082,-0.021357377422886303,0.003072355862158539,0.009923740955787838,0.773647216896183,0.7024852786442458,0.2261969253682864,-0.26936475082446193,-0.6973789155993343,0.7228708742796942,0.654006468859745,0.2048395479454001,-0.2662923949623034,-0.6874551746435464
2.447999999999952,0.0006953139460619193,0.0012339101225425121,0.0007110525104996557,-9.731592726167719e-05,-0.0006591965449319546,0.0007561743670892359,-0.0009526744284446923,-0.0015817266856145674,-0.0018830699482651236,-0.0011712395546739209,0.0,0.0,0.0,0.0,0.0,-0.05083432586988865,-0.04840411483663303,-0.021265604688913285,0.0031384633996288,0.009924093418911876,0.7753658285594014,0.6983198850467417,0.21922015940729514,-0.274038509081177,-0.7012361604265394,0.7245315026895127,0.6499157702101087,0.19795455471838186,-0.2709000456815482,-0.6913120670076275
2.4499999999999518,0.0006967986806625826,0.0012319876673112737,0.0007076949719965893,-0.000101070605817031,-0.0006615149248204229,0.0007423673003316824,-0.0009612276156192287,-0.001678769251533218,-0.0018773392776769034,-0.0011591899442341689,0.0,0.0,0.0,0.0,0.0,-0.050901953729842644,-0.04831696694807332,-0.02109458197213598,0.003209687000172266,0.009941903906872985,0.7737669227242288,0.694678531349597,0.21113328595188458,-0.2814967081099348,-0.7068897625408058,0.7228649689943861,0.6463615644015237,0.1900387039797486,-0.27828702110976256,-0.6969478586339328
2.4519999999999516,0.0006982329995169218,0.0012300445947584766,0.0007037115958040308,-0.0001050457616616984,-0.0006638595740022604,0.0007171594271695946,-0.0009715362763985028,-0.0019916880962792664,-0.001987577922333699,-0.001172324590918719,0.0,0.0,0.0,0.0,0.0,-0.05093527231830816,-0.04822653398330311,-0.020753039315078572,0.0033665042323916964,0.009987761860993512,0.7754771683172718,0.6959734328551809,0.20376715835072062,-0.28759629760742633,-0.7074348914432925,0.7245418959989636,0.6477468988718778,0.18301411903564205,-0.2842297933750346,-0.697447129582299
2.4539999999999513,0.0006996291579450763,0.0012281204961542274,0.0006988933175323547,-0.00010944017202629338,-0.0006661999313440913,0.0006980792140772382,-0.000962049302124614,-0.0024091391358380555,-0.0021972051822974903,-0.0011701786709154452,0.0,0.0,0.0,0.0,0.0,-0.05098246631375067,-0.04816457117181118,-0.020312435411610007,0.0036012847378990853,0.010016758674337597,0.775690435209031,0.6966191888826873,0.1987115498160636,-0.2946185575456667,-0.7123905452658318,0.7247079688952803,0.6484546177108761,0.17839911440445358,-0.29101727280776757,-0.7023737865914942
